id,name,state,lat,lon,kind,population,has_market,has_coldstore
n3702997049,n3702997049,,25.233137,90.173806,junction,0,0,0
n3703039491,n3703039491,,25.439514,89.840593,junction,0,0,0
n3703039513,n3703039513,,25.456442,89.849369,junction,0,0,0
n3703063357,n3703063357,,25.467304,89.863684,junction,0,0,0
n3703063400,n3703063400,,25.511175,89.872001,junction,0,0,0
n3703063401,n3703063401,,25.512011,89.872721,junction,0,0,0
n3703063418,n3703063418,,25.52565,89.867071,junction,0,0,0
n3703063529,n3703063529,,25.535341,89.862206,junction,0,0,0
n3703063533,n3703063533,,25.539261,89.863996,junction,0,0,0
n3703192312,n3703192312,,28.355012,95.062452,junction,0,0,0
n3703192980,n3703192980,,28.484834,95.106023,junction,0,0,0
n3703292691,n3703292691,,28.61269,95.054805,junction,0,0,0
n3703293159,n3703293159,,28.640537,95.026364,junction,0,0,0
n3703293180,n3703293180,,28.641526,95.031272,junction,0,0,0
n3703293183,n3703293183,,28.641973,95.028746,junction,0,0,0
n3703293188,n3703293188,,28.642812,95.023753,junction,0,0,0
n3703358668,n3703358668,,28.510114,95.17654,junction,0,0,0
n3703358669,n3703358669,,28.510165,95.177541,junction,0,0,0
n3703361135,n3703361135,,28.609511,95.062822,junction,0,0,0
n3703361224,n3703361224,,28.573527,95.130431,junction,0,0,0
n3704359760,n3704359760,,24.047832,91.719589,junction,0,0,0
n3704616143,n3704616143,,24.315377,92.103318,junction,0,0,0
n3704887534,n3704887534,,25.539949,89.857856,junction,0,0,0
n3704887536,n3704887536,,25.542149,89.857069,junction,0,0,0
n3706635197,n3706635197,,26.102656,89.769539,junction,0,0,0
n3706635205,n3706635205,,26.105911,89.784841,junction,0,0,0
n3706635225,n3706635225,,26.108833,89.807441,junction,0,0,0
n3711004504,n3711004504,,27.535736,94.263387,junction,0,0,0
n3711004655,n3711004655,,27.54115,94.293809,junction,0,0,0
n3711655341,n3711655341,,26.229149,89.710585,junction,0,0,0
n3712003971,n3712003971,,26.068661,89.646065,junction,0,0,0
n3713766853,n3713766853,,26.027489,89.57779,junction,0,0,0
n3713766921,n3713766921,,25.987334,89.582801,junction,0,0,0
n3716565325,n3716565325,,26.095931,89.58792,junction,0,0,0
n3718239467,n3718239467,,26.188239,89.187266,junction,0,0,0
n3722630808,n3722630808,,26.429706,88.914059,junction,0,0,0
n3722646768,n3722646768,,26.409453,88.903467,junction,0,0,0
n3722646798,n3722646798,,26.38646,88.914067,junction,0,0,0
n3722646803,n3722646803,,26.390496,88.910643,junction,0,0,0
n3722652425,n3722652425,,26.379736,88.90582,junction,0,0,0
n3722652429,n3722652429,,26.353205,88.907223,junction,0,0,0
n3723078707,n3723078707,,26.415312,88.723818,junction,0,0,0
n3723078928,n3723078928,,26.440401,88.700341,junction,0,0,0
n3723078942,n3723078942,,26.460918,88.7039,junction,0,0,0
n3736220267,n3736220267,,26.129477,91.810661,junction,0,0,0
n3736878493,n3736878493,,26.56802,92.86936,junction,0,0,0
n3788081439,n3788081439,,26.782209,94.096028,junction,0,0,0
n3788081441,n3788081441,,26.791883,94.086109,junction,0,0,0
n3788081445,n3788081445,,26.758506,94.126819,junction,0,0,0
n3788081449,n3788081449,,26.745749,94.132602,junction,0,0,0
n3788095763,n3788095763,,26.80344,94.081309,junction,0,0,0
n3788095772,n3788095772,,26.787445,94.091386,junction,0,0,0
n3788095776,n3788095776,,26.774766,94.103791,junction,0,0,0
n3788095777,n3788095777,,26.802783,94.076158,junction,0,0,0
n3798891857,n3798891857,,26.500659,94.440708,junction,0,0,0
n3798891861,n3798891861,,26.50003,94.435891,junction,0,0,0
n3807599417,n3807599417,,27.847138,96.02876,junction,0,0,0
n3807599421,n3807599421,,27.865757,96.024442,junction,0,0,0
n3826804069,n3826804069,,26.369546,88.30995,junction,0,0,0
n3826804071,n3826804071,,26.370431,88.310392,junction,0,0,0
n3826827947,n3826827947,,24.847975,92.834377,junction,0,0,0
n3826828460,n3826828460,,24.851353,92.838233,junction,0,0,0
n3826828462,n3826828462,,24.852467,92.840231,junction,0,0,0
n3826828468,n3826828468,,24.856098,92.846384,junction,0,0,0
n3826828488,n3826828488,,24.865052,92.855512,junction,0,0,0
n3826828504,n3826828504,,24.878336,92.859154,junction,0,0,0
n3826828531,n3826828531,,24.890952,92.856443,junction,0,0,0
n3861818209,n3861818209,,26.72505,94.195703,junction,0,0,0
n3861899124,n3861899124,,26.625844,94.206423,junction,0,0,0
n3861899135,n3861899135,,26.64027,94.217193,junction,0,0,0
n3870656699,n3870656699,,25.529524,93.766338,junction,0,0,0
n3875985762,n3875985762,,27.200525,95.458048,junction,0,0,0
n3875988367,n3875988367,,27.390563,95.323703,junction,0,0,0
n3877536812,n3877536812,,28.299284,95.191934,junction,0,0,0
n3877537566,n3877537566,,28.380176,95.230265,junction,0,0,0
n3877538214,n3877538214,,28.427963,95.25608,junction,0,0,0
n3877588506,n3877588506,,28.16624,95.833923,junction,0,0,0
n3877588624,n3877588624,,28.171522,95.832665,junction,0,0,0
n3877588772,n3877588772,,28.175644,95.828228,junction,0,0,0
n3877590195,n3877590195,,28.246752,95.912784,junction,0,0,0
n3877591968,n3877591968,,28.312258,95.942239,junction,0,0,0
n3877609074,n3877609074,,28.374545,95.931219,junction,0,0,0
n3877609233,n3877609233,,28.38614,95.931629,junction,0,0,0
n3877609308,n3877609308,,28.403554,95.897879,junction,0,0,0
n3877609624,n3877609624,,28.435325,95.881023,junction,0,0,0
n3877609965,n3877609965,,28.463575,95.848957,junction,0,0,0
n3877610373,n3877610373,,28.469292,95.851047,junction,0,0,0
n3877610516,n3877610516,,28.491037,95.830583,junction,0,0,0
n3877610605,n3877610605,,28.491464,95.822337,junction,0,0,0
n3877610763,n3877610763,,28.515948,95.823213,junction,0,0,0
n3877610886,n3877610886,,28.516707,95.832216,junction,0,0,0
n3877647577,n3877647577,,27.894443,93.429813,junction,0,0,0
n3877648331,n3877648331,,27.903947,93.353533,junction,0,0,0
n3877963276,n3877963276,,24.113722,91.866451,junction,0,0,0
n3878170990,n3878170990,,27.29465,96.014894,junction,0,0,0
n3878443665,n3878443665,,25.738886,92.875391,junction,0,0,0
n3878443853,n3878443853,,25.757266,92.915024,junction,0,0,0
n3878444038,n3878444038,,25.803808,92.939381,junction,0,0,0
n3878444043,n3878444043,,25.804841,92.939815,junction,0,0,0
n3878444137,n3878444137,,25.848473,92.883365,junction,0,0,0
n3878444139,n3878444139,,25.848684,92.885048,junction,0,0,0
n3878444150,n3878444150,,25.849053,92.888121,junction,0,0,0
n3878444155,n3878444155,,25.849246,92.914931,junction,0,0,0
n3878444316,n3878444316,,25.867959,92.789674,junction,0,0,0
n3878444391,n3878444391,,25.883059,92.746373,junction,0,0,0
n3878444772,n3878444772,,25.970049,92.593281,junction,0,0,0
n3878444790,n3878444790,,25.970688,92.591816,junction,0,0,0
n3878445391,n3878445391,,26.052914,92.431173,junction,0,0,0
n3878447741,n3878447741,,26.13393,92.42227,junction,0,0,0
n3878447846,n3878447846,,26.158801,92.353539,junction,0,0,0
n3878466615,n3878466615,,25.508494,92.747867,junction,0,0,0
n3878932684,n3878932684,,25.92949,94.481665,junction,0,0,0
n3879678148,n3879678148,,24.416651,92.809839,junction,0,0,0
n3879682741,n3879682741,,24.425394,92.79245,junction,0,0,0
n3880125518,n3880125518,,27.170338,95.751505,junction,0,0,0
n3880127344,n3880127344,,27.210094,95.712235,junction,0,0,0
n3880129271,n3880129271,,27.289065,95.689296,junction,0,0,0
n3880129702,n3880129702,,27.481452,95.799488,junction,0,0,0
n3880129884,n3880129884,,27.51199,95.874676,junction,0,0,0
n3880247713,n3880247713,,25.678459,93.571944,junction,0,0,0
n3880250628,n3880250628,,25.807673,93.637946,junction,0,0,0
n3880250947,n3880250947,,25.817836,93.658125,junction,0,0,0
n3880251298,n3880251298,,25.846359,93.728855,junction,0,0,0
n3880251374,n3880251374,,25.866874,93.717269,junction,0,0,0
n3880270496,n3880270496,,25.572326,93.722609,junction,0,0,0
n3880272354,n3880272354,,25.646197,93.655254,junction,0,0,0
n3881589158,n3881589158,,22.852546,92.68532,junction,0,0,0
n3881603029,n3881603029,,22.863045,92.592563,junction,0,0,0
n3881686362,n3881686362,,26.514189,94.775813,junction,0,0,0
n3881690528,n3881690528,,26.548171,94.910011,junction,0,0,0
n3881744723,n3881744723,,26.295613,94.841334,junction,0,0,0
n3881747404,n3881747404,,26.47388,94.85527,junction,0,0,0
n3883900985,n3883900985,,25.969164,94.407631,junction,0,0,0
n3883902009,n3883902009,,25.982141,94.335538,junction,0,0,0
n3884004622,n3884004622,,25.663433,94.219568,junction,0,0,0
n3884004623,n3884004623,,25.666157,94.216321,junction,0,0,0
n3884005483,n3884005483,,25.681359,94.264124,junction,0,0,0
n3884006513,n3884006513,,25.751422,94.358216,junction,0,0,0
n3884008374,n3884008374,,25.898509,94.459267,junction,0,0,0
n3884024942,n3884024942,,25.752219,94.391381,junction,0,0,0
n3884081977,n3884081977,,23.772149,92.266894,junction,0,0,0
n3884084074,n3884084074,,24.000365,92.279239,junction,0,0,0
n3884084371,n3884084371,,24.028639,92.276751,junction,0,0,0
n3884084610,n3884084610,,24.035699,92.263897,junction,0,0,0
n3884084847,n3884084847,,24.039006,92.19737,junction,0,0,0
n3884085304,n3884085304,,24.05657,92.275138,junction,0,0,0
n3884085723,n3884085723,,24.122225,92.203733,junction,0,0,0
n3884086300,n3884086300,,24.181195,92.20464,junction,0,0,0
n3884089487,n3884089487,,24.051204,92.160413,junction,0,0,0
n3884089615,n3884089615,,24.051134,92.13001,junction,0,0,0
n3884089927,n3884089927,,24.134629,92.13641,junction,0,0,0
n3884089934,n3884089934,,24.136773,92.141377,junction,0,0,0
n3884089936,n3884089936,,24.134927,92.132295,junction,0,0,0
n3884827348,n3884827348,,23.276559,92.428603,junction,0,0,0
n3884827637,n3884827637,,23.362972,92.428264,junction,0,0,0
n3884828470,n3884828470,,23.417074,92.427468,junction,0,0,0
n3884935103,n3884935103,,23.891959,93.026561,junction,0,0,0
n3884935658,n3884935658,,23.889742,93.022368,junction,0,0,0
n3884935794,n3884935794,,23.983001,93.001233,junction,0,0,0
n3884936402,n3884936402,,23.926379,92.964659,junction,0,0,0
n3884938576,n3884938576,,23.971903,92.991021,junction,0,0,0
n3885072234,n3885072234,,23.776336,93.022482,junction,0,0,0
n3885125046,n3885125046,,23.673918,92.578538,junction,0,0,0
n3885126031,n3885126031,,23.740775,92.557463,junction,0,0,0
n3885878971,n3885878971,,23.49775,91.677291,junction,0,0,0
n3885878979,n3885878979,,23.499669,91.673679,junction,0,0,0
n3885879576,n3885879576,,23.517026,91.655695,junction,0,0,0
n3885880372,n3885880372,,23.528236,91.653235,junction,0,0,0
n3885892152,n3885892152,,23.942858,92.314296,junction,0,0,0
n3885902039,n3885902039,,24.123872,92.464513,junction,0,0,0
n3885902216,n3885902216,,24.15262,92.493977,junction,0,0,0
n3885902242,n3885902242,,24.155775,92.501346,junction,0,0,0
n3885902306,n3885902306,,24.161401,92.516387,junction,0,0,0
n3887833902,n3887833902,,23.561492,92.706778,junction,0,0,0
n3887833989,n3887833989,,23.594399,92.717283,junction,0,0,0
n3887834495,n3887834495,,23.610291,92.720851,junction,0,0,0
n3887834640,n3887834640,,23.67255,92.72519,junction,0,0,0
n3887963792,n3887963792,,24.677918,94.046085,junction,0,0,0
n3887963795,n3887963795,,24.680305,94.042913,junction,0,0,0
n3887963806,n3887963806,,24.694371,94.026164,junction,0,0,0
n3887963816,n3887963816,,24.699436,94.024355,junction,0,0,0
n3888002993,n3888002993,,24.711891,94.027711,junction,0,0,0
n3888003149,n3888003149,,24.738441,94.038719,junction,0,0,0
n3888003313,n3888003313,,24.741078,93.993165,junction,0,0,0
n3888044073,n3888044073,,24.598807,94.359189,junction,0,0,0
n3888044377,n3888044377,,24.61918,94.300546,junction,0,0,0
n3888045264,n3888045264,,24.712237,94.1954,junction,0,0,0
n3888045423,n3888045423,,24.682834,94.097887,junction,0,0,0
n3888045432,n3888045432,,24.682515,94.075082,junction,0,0,0
n3888045510,n3888045510,,24.683387,94.086602,junction,0,0,0
n3888045518,n3888045518,,24.683564,94.090476,junction,0,0,0
n3888079319,n3888079319,,25.009913,94.455157,junction,0,0,0
n3888169574,n3888169574,,24.652107,94.428086,junction,0,0,0
n3888169828,n3888169828,,24.677278,94.404087,junction,0,0,0
n3888172006,n3888172006,,24.715537,94.357211,junction,0,0,0
n3888172577,n3888172577,,24.752382,94.34415,junction,0,0,0
n3888173600,n3888173600,,24.894565,94.32065,junction,0,0,0
n3888209284,n3888209284,,25.60204,93.835478,junction,0,0,0
n3888209854,n3888209854,,25.605365,93.900976,junction,0,0,0
n3888828354,n3888828354,,24.753342,93.98128,junction,0,0,0
n3888958164,n3888958164,,24.977926,93.527993,junction,0,0,0
n3888958471,n3888958471,,25.033799,93.540789,junction,0,0,0
n3888958731,n3888958731,,25.018726,93.572989,junction,0,0,0
n3888960268,n3888960268,,25.154319,93.67496,junction,0,0,0
n3888961097,n3888961097,,25.171852,93.787655,junction,0,0,0
n3888962699,n3888962699,,25.187378,93.951813,junction,0,0,0
n3888962898,n3888962898,,25.223405,93.831071,junction,0,0,0
n3888964118,n3888964118,,25.251731,93.872054,junction,0,0,0
n3889130602,n3889130602,,24.858789,94.509622,junction,0,0,0
n3889131157,n3889131157,,24.922376,94.4591,junction,0,0,0
n3889160571,n3889160571,,24.822847,93.980705,junction,0,0,0
n3889160713,n3889160713,,24.833081,94.079399,junction,0,0,0
n3889161081,n3889161081,,24.867327,94.065986,junction,0,0,0
n3889161088,n3889161088,,24.93214,93.993092,junction,0,0,0
n3889161090,n3889161090,,24.935925,93.994102,junction,0,0,0
n3889161132,n3889161132,,24.950607,94.019168,junction,0,0,0
n3889161384,n3889161384,,25.018442,94.021244,junction,0,0,0
n3889161391,n3889161391,,25.040747,94.016322,junction,0,0,0
n3889161473,n3889161473,,25.058584,94.025525,junction,0,0,0
n3889161494,n3889161494,,25.065228,94.036323,junction,0,0,0
n3889161638,n3889161638,,25.080105,94.115179,junction,0,0,0
n3889161871,n3889161871,,25.087538,94.077441,junction,0,0,0
n3889533418,n3889533418,,23.418334,92.761581,junction,0,0,0
n3889535111,n3889535111,,23.479406,92.704079,junction,0,0,0
n3890089303,n3890089303,,27.938193,96.786552,junction,0,0,0
n3890092385,n3890092385,,27.941019,96.378794,junction,0,0,0
n3890095028,n3890095028,,27.971197,96.71458,junction,0,0,0
n3890095818,n3890095818,,27.962576,96.403506,junction,0,0,0
n3890096259,n3890096259,,27.967579,96.398538,junction,0,0,0
n3890096756,n3890096756,,27.973665,96.395646,junction,0,0,0
n3890097930,n3890097930,,28.008256,96.429233,junction,0,0,0
n3890098193,n3890098193,,28.020879,96.440129,junction,0,0,0
n3890098212,n3890098212,,28.017791,96.629382,junction,0,0,0
n3890099147,n3890099147,,28.039271,96.439249,junction,0,0,0
n3890099786,n3890099786,,28.060477,96.442121,junction,0,0,0
n3890099825,n3890099825,,28.059426,96.441824,junction,0,0,0
n3890100202,n3890100202,,28.062368,96.48606,junction,0,0,0
n3890100597,n3890100597,,28.070245,96.545777,junction,0,0,0
n3890100618,n3890100618,,28.0711,96.552743,junction,0,0,0
n3890100629,n3890100629,,28.07102,96.552025,junction,0,0,0
n3890100664,n3890100664,,28.081194,96.509741,junction,0,0,0
n3890100830,n3890100830,,28.087602,96.53127,junction,0,0,0
n3890101070,n3890101070,,28.088673,96.530495,junction,0,0,0
n3890287808,n3890287808,,24.473839,94.19361,junction,0,0,0
n3897032455,n3897032455,,26.261633,91.695475,junction,0,0,0
n3897032779,n3897032779,,26.286393,91.711746,junction,0,0,0
n3897032847,n3897032847,,26.302481,91.716637,junction,0,0,0
n3897032967,n3897032967,,26.308687,91.716165,junction,0,0,0
n3897033157,n3897033157,,26.443626,89.883914,junction,0,0,0
n3897033170,n3897033170,,26.452598,89.873614,junction,0,0,0
n3897033187,n3897033187,,26.458013,89.858523,junction,0,0,0
n3897033189,n3897033189,,26.458866,89.854982,junction,0,0,0
n3897033221,n3897033221,,26.47055,89.823554,junction,0,0,0
n3897033282,n3897033282,,26.476957,89.744285,junction,0,0,0
n3897086883,n3897086883,,26.106826,92.127547,junction,0,0,0
n3897086929,n3897086929,,26.109447,92.115543,junction,0,0,0
n3897087373,n3897087373,,26.111082,92.171379,junction,0,0,0
n3897088115,n3897088115,,26.117712,92.10366,junction,0,0,0
n3897088437,n3897088437,,26.118562,91.981892,junction,0,0,0
n3897088443,n3897088443,,26.118382,91.955112,junction,0,0,0
n3897088508,n3897088508,,26.118992,92.277948,junction,0,0,0
n3897088518,n3897088518,,26.118975,91.986772,junction,0,0,0
n3897088540,n3897088540,,26.119154,91.985195,junction,0,0,0
n3897088823,n3897088823,,26.125221,92.274925,junction,0,0,0
n3897088975,n3897088975,,26.120682,92.047893,junction,0,0,0
n3897088989,n3897088989,,26.120841,91.977479,junction,0,0,0
n3897088993,n3897088993,,26.121166,91.940388,junction,0,0,0
n3897089028,n3897089028,,26.122038,91.932896,junction,0,0,0
n3897089085,n3897089085,,26.122187,91.928946,junction,0,0,0
n3897089134,n3897089134,,26.122664,92.04252,junction,0,0,0
n3897089377,n3897089377,,26.125267,92.238555,junction,0,0,0
n3897171387,n3897171387,,25.007883,92.750423,junction,0,0,0
n3897171518,n3897171518,,25.238244,93.144534,junction,0,0,0
n3897172856,n3897172856,,25.910812,92.97347,junction,0,0,0
n3897172960,n3897172960,,25.929069,92.95682,junction,0,0,0
n3897173006,n3897173006,,25.948781,92.955244,junction,0,0,0
n3897173021,n3897173021,,25.957109,92.952783,junction,0,0,0
n3897173065,n3897173065,,26.236528,92.527703,junction,0,0,0
n3897173068,n3897173068,,26.239465,92.532443,junction,0,0,0
n3897173116,n3897173116,,26.258365,92.565153,junction,0,0,0
n3897173138,n3897173138,,26.264448,92.580399,junction,0,0,0
n3897173146,n3897173146,,26.26734,92.732948,junction,0,0,0
n3897173196,n3897173196,,26.282243,92.60304,junction,0,0,0
n3897173214,n3897173214,,26.283147,92.603949,junction,0,0,0
n3897173305,n3897173305,,26.290759,92.645846,junction,0,0,0
n3897173307,n3897173307,,26.291049,92.647865,junction,0,0,0
n3897173401,n3897173401,,26.304617,92.71982,junction,0,0,0
n3898034432,n3898034432,,25.513215,90.148661,junction,0,0,0
n3898034839,n3898034839,,25.564484,90.083601,junction,0,0,0
n3898034847,n3898034847,,25.566874,90.082414,junction,0,0,0
n3898034979,n3898034979,,25.578167,90.023209,junction,0,0,0
n3898035535,n3898035535,,25.604971,90.028496,junction,0,0,0
n3898621567,n3898621567,,26.212293,93.033679,junction,0,0,0
n3901026699,n3901026699,,25.560799,91.641448,junction,0,0,0
n3903454125,n3903454125,,27.53759,93.739407,junction,0,0,0
n3903456062,n3903456062,,27.596732,93.678397,junction,0,0,0
n3908989762,n3908989762,,27.970851,95.755189,junction,0,0,0
n3911460009,n3911460009,,24.335483,93.723639,junction,0,0,0
n3922127631,n3922127631,,26.237159,94.946822,junction,0,0,0
n3922141158,n3922141158,,26.207773,94.99844,junction,0,0,0
n3925264073,n3925264073,,22.990635,91.714506,junction,0,0,0
n3925264089,n3925264089,,22.997874,91.721196,junction,0,0,0
n3927939822,n3927939822,,24.759325,93.888167,junction,0,0,0
n3933174579,n3933174579,,25.868221,90.031493,junction,0,0,0
n3933174777,n3933174777,,25.877445,90.029444,junction,0,0,0
n3940781083,n3940781083,,28.781888,95.901651,junction,0,0,0
n3940781754,n3940781754,,28.79721,95.904885,junction,0,0,0
n3940789882,n3940789882,,28.588472,95.843398,junction,0,0,0
n3940789967,n3940789967,,28.611256,95.875787,junction,0,0,0
n3940790135,n3940790135,,28.658504,95.855344,junction,0,0,0
n3940790147,n3940790147,,28.66129,95.858612,junction,0,0,0
n3940790271,n3940790271,,28.714805,95.877526,junction,0,0,0
n3940790649,n3940790649,,28.777489,95.881219,junction,0,0,0
n3940834740,n3940834740,,27.046104,95.576881,junction,0,0,0
n3940835308,n3940835308,,27.087121,95.640602,junction,0,0,0
n3941366657,n3941366657,,26.977203,95.469555,junction,0,0,0
n3941367812,n3941367812,,26.982477,95.496698,junction,0,0,0
n3949331972,n3949331972,,26.143346,90.480458,junction,0,0,0
n3951303910,n3951303910,,26.803992,94.516462,junction,0,0,0
n3959120551,n3959120551,,27.137665,95.765092,junction,0,0,0
n3959122329,n3959122329,,27.203776,95.879256,junction,0,0,0
n3964170399,n3964170399,,25.946061,92.836794,junction,0,0,0
n3964170716,n3964170716,,25.999221,92.853007,junction,0,0,0
n3964170801,n3964170801,,26.004063,92.878523,junction,0,0,0
n3964170846,n3964170846,,26.005712,92.869847,junction,0,0,0
n3995419700,n3995419700,,24.268107,94.103908,junction,0,0,0
n4021624304,n4021624304,,25.20639,91.30183,junction,0,0,0
n4021624306,n4021624306,,25.205273,91.336957,junction,0,0,0
n4021624496,n4021624496,,25.21628,91.287555,junction,0,0,0
n4021624517,n4021624517,,25.223806,91.354558,junction,0,0,0
n4021624528,n4021624528,,25.207382,91.014646,junction,0,0,0
n4021625047,n4021625047,,25.235016,91.221832,junction,0,0,0
n4021625103,n4021625103,,25.212809,91.054068,junction,0,0,0
n4021625808,n4021625808,,25.2166,91.192243,junction,0,0,0
n4021625851,n4021625851,,25.217103,91.389105,junction,0,0,0
n4021626088,n4021626088,,25.218809,91.367271,junction,0,0,0
n4021626563,n4021626563,,25.223078,91.240415,junction,0,0,0
n4021626901,n4021626901,,25.223644,91.356106,junction,0,0,0
n4021627084,n4021627084,,25.223961,91.059609,junction,0,0,0
n4021627118,n4021627118,,25.234748,91.40489,junction,0,0,0
n4021630503,n4021630503,,25.244025,91.143007,junction,0,0,0
n4021630610,n4021630610,,25.249404,91.467207,junction,0,0,0
n4021630812,n4021630812,,25.248847,91.484318,junction,0,0,0
n4021631125,n4021631125,,25.252971,91.276338,junction,0,0,0
n4021631554,n4021631554,,25.260709,91.516089,junction,0,0,0
n4021631929,n4021631929,,25.275345,91.347123,junction,0,0,0
n4021632042,n4021632042,,25.283886,91.573681,junction,0,0,0
n4021632273,n4021632273,,25.334825,91.59348,junction,0,0,0
n4021632434,n4021632434,,25.307169,91.370695,junction,0,0,0
n4021632516,n4021632516,,25.315185,91.380101,junction,0,0,0
n4021632616,n4021632616,,25.329429,91.387588,junction,0,0,0
n4021633201,n4021633201,,25.353978,91.602818,junction,0,0,0
n4021633568,n4021633568,,25.362184,91.613117,junction,0,0,0
n4021633659,n4021633659,,25.368095,91.467435,junction,0,0,0
n4021633841,n4021633841,,25.375945,91.645168,junction,0,0,0
n4021635316,n4021635316,,25.383546,91.496592,junction,0,0,0
n4021636355,n4021636355,,25.398812,91.554844,junction,0,0,0
n4021637310,n4021637310,,25.401417,91.458642,junction,0,0,0
n4021640756,n4021640756,,25.412022,91.669781,junction,0,0,0
n4021641627,n4021641627,,25.41732,91.684425,junction,0,0,0
n4021643614,n4021643614,,25.421997,91.372726,junction,0,0,0
n4021645623,n4021645623,,25.439452,91.471607,junction,0,0,0
n4021648522,n4021648522,,25.476544,91.315416,junction,0,0,0
n4021649106,n4021649106,,25.488942,91.479958,junction,0,0,0
n4021649124,n4021649124,,25.492456,91.294298,junction,0,0,0
n4021649580,n4021649580,,25.507929,91.281757,junction,0,0,0
n4021649761,n4021649761,,25.507668,91.476583,junction,0,0,0
n4021776328,n4021776328,,25.182159,90.838404,junction,0,0,0
n4021776642,n4021776642,,25.186183,90.868483,junction,0,0,0
n4021776871,n4021776871,,25.186147,90.839331,junction,0,0,0
n4021777285,n4021777285,,25.197449,90.797557,junction,0,0,0
n4021777653,n4021777653,,25.197427,90.796702,junction,0,0,0
n4021777677,n4021777677,,25.200836,90.775788,junction,0,0,0
n4021777781,n4021777781,,25.201573,90.777439,junction,0,0,0
n4021905872,n4021905872,,25.643554,91.325684,junction,0,0,0
n4022574582,n4022574582,,25.150777,91.738923,junction,0,0,0
n4022574628,n4022574628,,25.15425,91.686411,junction,0,0,0
n4022574646,n4022574646,,25.15551,91.691079,junction,0,0,0
n4022574700,n4022574700,,25.156836,91.694406,junction,0,0,0
n4022574735,n4022574735,,25.157914,91.697033,junction,0,0,0
n4022574741,n4022574741,,25.163401,91.706209,junction,0,0,0
n4022575029,n4022575029,,25.188329,91.764287,junction,0,0,0
n4022575060,n4022575060,,25.167813,91.688126,junction,0,0,0
n4022575129,n4022575129,,25.176865,91.761806,junction,0,0,0
n4022575723,n4022575723,,25.187827,91.765995,junction,0,0,0
n4022576014,n4022576014,,25.18159,91.813128,junction,0,0,0
n4022576253,n4022576253,,25.195036,91.786656,junction,0,0,0
n4022577529,n4022577529,,25.228,91.814987,junction,0,0,0
n4022578000,n4022578000,,25.253009,91.847521,junction,0,0,0
n4023345939,n4023345939,,25.230284,90.211549,junction,0,0,0
n4023346600,n4023346600,,25.286025,90.023024,junction,0,0,0
n4023346636,n4023346636,,25.301641,90.005349,junction,0,0,0
n4023346661,n4023346661,,25.302196,90.004477,junction,0,0,0
n4023346838,n4023346838,,25.310843,90.006689,junction,0,0,0
n4023347523,n4023347523,,25.31953,89.947971,junction,0,0,0
n4023347694,n4023347694,,25.323583,89.849991,junction,0,0,0
n4023348348,n4023348348,,25.334429,90.456514,junction,0,0,0
n4023348376,n4023348376,,25.337401,90.392161,junction,0,0,0
n4023348909,n4023348909,,25.339559,90.512533,junction,0,0,0
n4023349249,n4023349249,,25.346941,90.432402,junction,0,0,0
n4023349720,n4023349720,,25.357549,90.350921,junction,0,0,0
n4023350166,n4023350166,,25.363114,90.342174,junction,0,0,0
n4023350683,n4023350683,,25.36379,90.342662,junction,0,0,0
n4023351333,n4023351333,,25.371926,89.873969,junction,0,0,0
n4023351497,n4023351497,,25.372437,89.874471,junction,0,0,0
n4023351742,n4023351742,,25.378743,90.30765,junction,0,0,0
n4023352384,n4023352384,,25.391913,90.255574,junction,0,0,0
n4023353120,n4023353120,,25.404214,90.243773,junction,0,0,0
n4023353457,n4023353457,,25.407422,90.103632,junction,0,0,0
n4023353614,n4023353614,,25.40865,90.095109,junction,0,0,0
n4023353845,n4023353845,,25.414493,89.989909,junction,0,0,0
n4023354732,n4023354732,,25.433198,89.963038,junction,0,0,0
n4023355025,n4023355025,,25.445786,90.093233,junction,0,0,0
n4023355493,n4023355493,,25.453018,89.963313,junction,0,0,0
n4023356221,n4023356221,,25.465775,89.948825,junction,0,0,0
n4023356373,n4023356373,,25.470218,90.087417,junction,0,0,0
n4023356410,n4023356410,,25.471507,89.932354,junction,0,0,0
n4023356429,n4023356429,,25.472655,90.085426,junction,0,0,0
n4023356459,n4023356459,,25.472256,89.932198,junction,0,0,0
n4023356622,n4023356622,,25.475698,89.933529,junction,0,0,0
n4023356679,n4023356679,,25.478308,90.089119,junction,0,0,0
n4023357963,n4023357963,,25.498882,90.087512,junction,0,0,0
n4023358809,n4023358809,,25.506964,90.036505,junction,0,0,0
n4023359147,n4023359147,,25.509781,89.888963,junction,0,0,0
n4023360216,n4023360216,,25.54011,89.883457,junction,0,0,0
n4023360239,n4023360239,,25.541647,89.885251,junction,0,0,0
n4023360753,n4023360753,,25.563262,89.91311,junction,0,0,0
n4023360797,n4023360797,,25.564625,89.926784,junction,0,0,0
n4023361163,n4023361163,,25.574326,89.97844,junction,0,0,0
n4023361344,n4023361344,,25.578812,90.012881,junction,0,0,0
n4023361348,n4023361348,,25.579048,90.015258,junction,0,0,0
n4023361358,n4023361358,,25.579601,90.016333,junction,0,0,0
n4023362544,n4023362544,,25.677432,90.027055,junction,0,0,0
n4023362666,n4023362666,,25.699275,90.007928,junction,0,0,0
n4023362722,n4023362722,,25.70248,90.006832,junction,0,0,0
n4023362744,n4023362744,,25.705447,90.005242,junction,0,0,0
